TractFIPS,StateAbbr,GEOID,burden,resid,resilience_score
06037189201,CA,06037189201,-0.903182,-0.7941713042090662,1.5812904000130115
38035011100,ND,38035011100,-0.172104,0.018478158333387423,-0.036792231383386706
40109108317,OK,40109108317,-0.498882,-0.6274197283442302,1.2492679953950123
51710003000,VA,51710003000,0.09991,-0.10726500684641699,0.21357750485897345
04013422401,AZ,04013422401,-0.838527,-0.3624932371293955,0.7217675492735457
06037703002,CA,06037703002,0.178881,0.8942755212700733,-1.7806099128189263
13101880200,GA,13101880200,0.34466,-0.380970171506471,0.75855734361299
13241970301,GA,13241970301,0.650525,0.5312786539726686,-1.057839575424469
17031480400,IL,17031480400,1.082821,0.8635957938948361,-1.7195228927813606
21127930100,KY,21127930100,0.791513,-0.19477895698502434,0.38782828487074683
37081011904,NC,37081011904,-0.301752,-0.8347693446665281,1.6621259720041952
24017850500,MD,24017850500,0.252817,0.2671791813396779,-0.5319858225758153
40109107808,OK,40109107808,0.335242,0.2067042716557697,-0.4115730179101312
44007002101,RI,44007002101,-0.293388,-0.43744106941782,0.8709976801928465
01085781200,AL,01085781200,1.716224,0.3654335812324707,-0.7276221273454118
06073020403,CA,06073020403,-0.670485,0.044909521270073305,-0.08942024784472986
19087970100,IA,19087970100,0.313548,0.2547986887532808,-0.5073347756662329
22009030800,LA,22009030800,0.448682,-0.02006737399297731,0.039956550533097865
42011013401,PA,42011013401,0.006375,-0.08697981635808195,0.1731872555366494
48199030100,TX,48199030100,0.6512,-0.18263848633269897,0.3636551504444392
54039002100,WV,54039002100,0.384926,-0.8663994401062299,1.7251052889415004
10003014907,DE,10003014907,-0.076801,-0.6792567321986936,1.3524816926490775
22079012200,LA,22079012200,0.898876,0.017429370189526394,-0.034703968291097585
36053030103,NY,36053030103,-0.097543,0.03693862459774276,-0.07354923573355208
41051007900,OR,41051007900,-0.717247,-0.7800161675325396,1.5531058236894488
48439105006,TX,48439105006,0.477695,-0.010678082574458014,0.021261344216350144
29095014702,MO,29095014702,0.11523,0.18259788167450025,-0.3635743016957308
36029003700,NY,36029003700,1.3957,1.2692632028768442,-2.527255400895922
39151714302,OH,39151714302,0.80271,0.6429662263278688,-1.2802229391018147
06033000702,CA,06033000702,0.737812,0.8468226957909338,-1.686125640992476
06065042709,CA,06065042709,0.510331,0.4675628616943361,-0.9309737844736201
20209044202,KS,20209044202,0.594104,-0.045825539281246996,0.09124414966494301
26163558400,MI,26163558400,-0.231592,-0.08955986997842799,0.17832445200767424
34023008208,NJ,34023008208,-0.701431,-0.17589682717090294,0.35023169777596874
39033974100,OH,39033974100,0.567708,0.0624988225696278,-0.12444265817422712
42021010100,PA,42021010100,0.505948,0.412593183641918,-0.8215225568412351
02170000703,AK,02170000703,-0.382142,-0.07424598543207772,0.14783266957772573
17031061901,IL,17031061901,-1.372834,-0.9856753806260246,1.962598004551913
24027602302,MD,24027602302,-0.734617,-0.3747894149020811,0.7462507152677712
42091209100,PA,42091209100,-0.537204,-0.285093412599841,0.5676552074618898
51153901010,VA,51153901010,-0.648469,-0.24926018136727746,0.49630694261123404
24033801901,MD,24033801901,0.835257,1.1950845850979188,-2.3795568684025215
06073019002,CA,06073019002,-0.347283,0.022646117511832375,-0.045091138434787924
06083002915,CA,06083002915,-1.892204,-1.1768094787299268,2.343168937856853
13075960200,GA,13075960200,0.890263,0.164632828493529,-0.3278037242645993
16019970800,ID,16019970800,0.361929,0.18460192730382904,-0.3675645971119089
45077010100,SC,45077010100,0.327681,0.05005673873314542,-0.0996689756922329
08101002906,CO,08101002906,-0.413798,0.6321431770909934,-1.258672948858609
09003416500,CT,09003416500,0.074073,0.005391199728358997,-0.01073452582563045
36047023800,NY,36047023800,0.022234,-0.10420279712315575,0.20748027770841304
46077958200,SD,46077958200,0.314083,0.2667197374132719,-0.5310710145661081
06065041404,CA,06065041404,-0.568567,0.14682752127007326,-0.292351220210989
06073020024,CA,06073020024,-0.25347,0.46192452127007333,-0.919747171855362
26049000900,MI,26049000900,1.472747,0.8566164704458348,-1.7056262219875413
26081001800,MI,26081001800,-0.243568,-0.101535869978428,0.20217010562193594
45051060403,SC,45051060403,0.220399,-0.46992251708435084,0.9356721416111717
06037199110,CA,06037199110,-0.188615,-0.07960430420906615,0.1585017254821062
20201978700,KS,20201978700,0.798435,0.5712027165362493,-1.1373331765237724
26161422200,MI,26161422200,-0.706697,-0.910130273736669,1.8121786282045562
44007001500,RI,44007001500,-0.234433,-0.37848606941782004,0.7536111981597139
48141000900,TX,48141000900,0.526647,0.03827391742554198,-0.07620796404394856
06037571800,CA,06037571800,-0.512595,0.20279952127007328,-0.4037981911610103
50027965400,VT,50027965400,-0.261818,0.13332360889029982,-0.26546330963605436
36029015402,NY,36029015402,-0.111839,0.022642624597742772,-0.045084183623541677
56001962700,WY,56001962700,-0.782179,-0.562973367655466,1.1209475550406336
09015907300,CT,09015907300,-0.1301,0.40760202520749844,-0.8115845612533034
26045021402,MI,26045021402,0.117772,-0.08566127373666897,0.170561878897884
39061003300,OH,39061003300,0.227098,-0.5390295991512707,1.0732726377083766
47125101500,TN,47125101500,0.07845,-0.2847483581692132,0.5669681626697374
55079150100,WI,55079150100,-0.379652,0.03897370597295491,-0.07760132704535437
06019004207,CA,06019004207,-0.342314,0.3730805212700733,-0.74284810290868
06065043262,CA,06065043262,-0.463012,0.2523825212700733,-0.5025238961673512
13059140300,GA,13059140300,0.655882,-0.06974817150647106,0.13887698212854246
48451001303,TX,48451001303,-0.25263,0.017159577001279236,-0.034166777666980265
06113011204,CA,06113011204,-0.466275,0.2491195212700733,-0.49602687147268376
36047009400,NY,36047009400,-0.613184,-0.7396207971231556,1.4726737920927584
36119000202,NY,36119000202,-0.346093,0.13385402835598376,-0.2665194384644579
06037462301,CA,06037462301,-0.417695,-0.3086843042090661,0.6146275045364702
06065044807,CA,06065044807,0.452562,1.1679565212700733,-2.325541636834019
35049001205,NM,35049001205,-0.60357,-1.0086718103913161,2.0083866567352664
48201323300,TX,48201323300,0.229847,-0.10674724847786024,0.21254658579480432
06007001300,CA,06007001300,-0.314576,-0.20556530420906616,0.4093051970006445
08001008526,CO,08001008526,-0.824847,0.22109417709099344,-0.44022504701419984
10003011206,DE,10003011206,-0.228146,-0.07243907262295637,0.14423488927065492
18097330204,IN,18097330204,-0.464529,-0.4147513583513112,0.8258197417576721
47011010600,TN,47011010600,0.538017,0.5202840455890277,-1.0359479903258753
26099241500,MI,26099241500,0.494586,0.6366181300215721,-1.2675831173224288
04013111601,AZ,04013111601,0.020357,-0.10999306260853502,0.21900939136063152
13057090804,GA,13057090804,-0.444526,-0.21830694226909048,0.43467532790058044
18089043201,IN,18089043201,-0.051735,-0.7601200179270484,1.513490201465829
28065950100,MS,28065950100,1.718327,0.4748296256899227,-0.9454427839004192
36079011600,NY,36079011600,-0.42078,0.05916702835598375,-0.11780865594204966
45001950100,SC,45001950100,0.579233,-0.3047750867459941,0.6068437833000607
06037402405,CA,06037402405,-0.021076,-0.0638441383056639,0.1271213432980859
13063040302,GA,13063040302,0.811922,0.43175723225177004,-0.8596804781002034
24510280200,MD,24510280200,0.680595,0.4340387596187793,-0.8642232729653638
36119008403,NY,36119008403,-0.615325,-0.13537797164401627,0.26955379248701994
53011040508,WA,53011040508,-0.590533,0.14737111089479182,-0.29343357240699314
04019004334,AZ,04019004334,-0.438411,0.03762276287060451,-0.07491143715964764
06097151401,CA,06097151401,-0.790311,-0.07491647872992668,0.1491677022206107
06101050601,CA,06101050601,-0.109125,0.6062695212700733,-1.2071553942126265
20125951100,KS,20125951100,1.073287,0.43335746071875314,-0.8628667250714258
36081053200,NY,36081053200,0.409285,0.8892320283559838,-1.7705677129996744
48029180201,TX,48029180201,0.624669,0.2880747515221398,-0.5735914111399002
47187051201,TN,47187051201,-0.145877,-0.5090753581692132,1.0136301481679404
06019005406,CA,06019005406,-0.108703,0.6066915212700733,-1.207995646870043
08001007801,CO,08001007801,-0.065401,0.37415635161185384,-0.7449902102632067
25021419400,MA,25021419400,-0.571579,0.14724043955255317,-0.293173390078642
26125140500,MI,26125140500,-0.731699,-0.589666869978428,1.1740975224875976
37067003403,NC,37067003403,0.054297,-0.4787203446665281,0.9531896724296917
37119001802,NC,37119001802,-0.447817,-0.8290555105699304,1.650749042421962
47093006501,TN,47093006501,0.700784,0.33758564183078676,-0.6721735370946181
47157021611,TN,47157021611,-0.212769,-0.23050195441097224,0.4589570609798246
04013104302,AZ,04013104302,-0.373226,-0.6553548967051328,1.3048902689746855
17031660400,IL,17031660400,-0.358511,-0.577736206105164,1.1503421385438735
20177001200,KS,20177001200,0.981968,0.342038460718753,-0.6810396340225977
42045409902,PA,42045409902,0.248289,0.500399587400159,-0.9963556471162033
47157009700,TN,47157009700,0.758762,0.13464522010988833,-0.2680947962221457
51131930200,VA,51131930200,0.782412,0.8361554148744815,-1.66488580417386
09013533102,CT,09013533102,-0.585102,-0.3928653785507425,0.7822421287539072
24005401507,MD,24005401507,0.177764,-0.06879224038122064,0.1369736085069816
33001966401,NH,33001966401,-0.062747,0.30095173158421873,-0.5992310242125529
55105001302,WI,55105001302,-0.259247,0.1593787059729549,-0.31734213561459085
26147637300,MI,26147637300,0.258557,0.400589130021572,-0.7976210451012722
06073017808,CA,06073017808,-0.729494,-0.014099478729926673,0.02807375467063139
22051027902,LA,22051027902,0.746416,-0.13503062981047365,0.2688621932010814
40097040600,OK,40097040600,1.098809,0.6248058678975287,-1.2440634854744994
42101011800,PA,42101011800,1.098781,0.7445077619210195,-1.482404325642771
17031520600,IL,17031520600,0.143082,-0.07614320610516395,0.15161026368262143
32003003428,NV,32003003428,0.194306,-0.03378426632440071,0.06726852975815169
21227010900,KY,21227010900,-0.005796,-0.7984013873233812,1.589713003278166
33011001300,NH,33011001300,-0.183253,-0.08047269013667979,0.16023078610613542
41017000800,OR,41017000800,-0.310137,0.23347765794659991,-0.46488204392649385
26057000600,MI,26057000600,-0.134773,-0.7509035295541653,1.4951390667564401
26109960500,MI,26109960500,0.521747,0.318313726263331,-0.633800839774574
08041004502,CO,08041004502,-0.817332,0.2286091770909935,-0.4551883141243516
17161020900,IL,17161020900,0.284461,0.06523579389483608,-0.12989229663223342
20107955200,KS,20107955200,0.741614,-0.09200210894289018,0.18318724295538788
26163550500,MI,26163550500,-0.552675,-0.410642869978428,0.8176392482190955
48039661400,TX,48039661400,0.330497,-0.157876082574458,0.3143502320513609
55079100600,WI,55079100600,-0.157373,0.2612527059729549,-0.5201854986990342
42049002100,PA,42049002100,0.136927,0.38903758740015904,-0.7746205370801806
10003014906,DE,10003014906,-0.40146,-1.0039157321986936,1.9989167341280836
13261950100,GA,13261950100,0.754688,0.029057828493529003,-0.05785762466928153
24013506200,MD,24013506200,-0.045617,-0.03125481866032213,0.06223209582085867
26097950100,MI,26097950100,0.547459,0.34402572626333106,-0.6849965182757345
26125161400,MI,26125161400,1.362641,1.504673130021572,-2.9959848247479393
27109001202,MN,27109001202,-0.536416,0.08752637616114811,-0.17427552171428756
29095014114,MO,29095014114,-0.128398,-0.06103011832549976,0.12151829171904399
06107002901,CA,06107002901,0.267972,0.37698269579093385,-0.7506178008017025
17183000900,IL,17183000900,0.437493,0.06648895979823832,-0.1323875003775351
50007002500,VT,50007002500,-0.874482,-0.7402588128305987,1.4739441579544938
06019005522,CA,06019005522,-0.912731,-0.19733647872992666,0.39292061767300823
09003406001,CT,09003406001,0.463006,0.2425453656317612,-0.4829369384268057
36047040100,NY,36047040100,-0.519352,-0.6457887971231557,1.2858430163802166
42029300502,PA,42029300502,-0.467821,-0.21571041259984097,0.42950532563838295
48201313700,TX,48201313700,1.347442,1.0108477515221397,-2.012719216729475
51167030300,VA,51167030300,0.993935,0.44129458939534205,-0.8786705010495289
08005083700,CO,08005083700,-0.767865,0.2780761770909934,-0.5536830492059047
19145490500,IA,19145490500,0.586896,0.8736120925115218,-1.7394665456963987
32015000300,NV,32015000300,0.068049,0.1008771553964978,-0.20085852581637725
06077003208,CA,06077003208,-0.591518,0.12387652127007331,-0.2466530241437781
24510140200,MD,24510140200,0.8887,0.6421437596187793,-1.2785853091540684
45051051700,SC,45051051700,0.438644,0.5064851424913863,-1.0084727178206048
48041000102,TX,48041000102,-0.417533,-0.4932088267569617,0.9820379794875502
51041100814,VA,51041100814,-0.105896,0.2933128186327225,-0.584021031541304
06037408704,CA,06037408704,-0.030766,0.07824469579093385,-0.1557945819124822
11001006400,DC,11001006400,0.365843,0.5950130448764057,-1.184742398471101
39049001500,OH,39049001500,1.760156,0.8422495667521316,-1.6770199921119984
11001000501,DC,11001000501,-1.857997,-1.0224431296444547,2.035807006494932
25023504102,MA,25023504102,-0.760056,-0.041236560447446835,0.08210694193999503
34013014000,NJ,34013014000,-0.624936,-0.09940182717090296,0.19792097021894256
34031182700,NJ,34031182700,0.107923,0.02707334734995763,-0.053906284492792146
39035140701,OH,39035140701,0.797437,0.03130940084872924,-0.062340775510092504
48037011200,TX,48037011200,-0.107138,0.16265157700127925,-0.32385881471158273
34017011300,NJ,34017011300,-0.263147,-0.3439966526500424,0.6849386292216433
34029711300,NJ,34029711300,-0.621845,-0.09631082717090289,0.19176641817137371
36005024300,NY,36005024300,0.3468,0.22036320287684424,-0.43876958960675505
45015020503,SC,45015020503,0.508781,0.23115673873314546,-0.4602608151664137
47065011326,TN,47065011326,0.097341,0.07960804558902777,-0.1585091750187298
48201350500,TX,48201350500,-0.009924,-0.498297082574458,0.992169307620881
06059075513,CA,06059075513,-0.823601,-0.10820647872992673,0.21545208839452287
25027753100,MA,25027753100,-0.481824,0.23699543955255314,-0.47188636938292183
06065043812,CA,06065043812,1.783179,1.7404108616943361,-3.4653669467653487
34025801900,NJ,34025801900,-0.420356,0.10517817282909708,-0.2094223678242817
36057070900,NY,36057070900,1.177901,0.8996853687802466,-1.7913815686166525
39099811700,OH,39099811700,0.170875,0.011131226327868782,-0.02216360782534309
55079013500,WI,55079013500,1.393333,1.2055748804938153,-2.400444305804144
06037192510,CA,06037192510,-0.495236,-0.38622530420906614,0.769020943656666
17031140601,IL,17031140601,-0.323346,-0.542571206105164,1.0803244022925782
36103124200,NY,36103124200,-0.256962,0.22298502835598372,-0.44398995886298465
48285000500,TX,48285000500,0.497469,0.4217931732430383,-0.8398408405155106
48361022200,TX,48361022200,-0.035406,-0.11108182675696171,0.2211772514767813
06001403502,CA,06001403502,-0.975772,-0.8667613042090662,1.7258258038088743
06067003203,CA,06067003203,0.127524,0.23653469579093384,-0.47096897324527104
06085512022,CA,06085512022,-0.90422,-0.7952093042090662,1.5833571826158508
31157953000,NE,31157953000,0.350538,0.3255979368511999,-0.6483045774609184
36059301800,NY,36059301800,-0.250807,0.22914002835598374,-0.4562453027170078
39035140302,OH,39035140302,0.686121,0.5263772263278688,-1.0480802446100683
25009253203,MA,25009253203,-0.503671,0.21514843955255314,-0.428386369841274
39049006391,OH,39049006391,-0.56131,-0.7210537736721312,1.4357046195926746
45063021028,SC,45063021028,0.092149,0.15999014249138638,-0.3185595791204047
51710000800,VA,51710000800,-0.393767,-0.7527208409430147,1.4987575518840082
53053072310,WA,53053072310,-0.308783,0.4291211108947918,-0.8544316440351015
41051006100,OR,41051006100,-0.661815,-0.11820034205340013,0.2353510699476141
34027041803,NJ,34027041803,-0.723453,-0.19791882717090292,0.39408014332483904
39049003600,OH,39049003600,0.679468,0.5197242263278687,-1.034833322975492
06031000702,CA,06031000702,-0.182969,-0.07395830420906614,0.14725986172909003
18089043002,IN,18089043002,0.085139,-0.6232460179270485,1.2409576369369002
28075980000,MS,28075980000,0.10261,-0.18903814507269687,0.3763976392189442
29189213202,MO,29189213202,-0.22302,-0.15565211832549974,0.3099220522641899
36047066200,NY,36047066200,-0.578411,-0.09846397164401627,0.1960535872835417
42011012500,PA,42011012500,0.491265,0.7433755874001591,-1.4801500302640693
06037310201,CA,06037310201,-0.737985,-0.0225904787299267,0.04498035494106363
13063040611,GA,13063040611,0.264948,-0.2669956018448278,0.5316202937644529
48449950200,TX,48449950200,0.512917,-0.16914265223610125,0.3367833247010348
48497150102,TX,48497150102,-0.164307,-0.23998282675696173,0.4778346159166564
55013970900,WI,55013970900,0.248223,-0.2850005232644256,0.5674702536445239
39049007820,OH,39049007820,-1.15743,-1.9235575991512706,3.8300340862092517
54061010700,WV,54061010700,-0.266085,-1.3656316060096323,2.719136459718901
06029002812,CA,06029002812,-0.082411,0.026599695790933853,-0.052963187381040645
17031824113,IL,17031824113,-0.500317,-0.11315838062602446,0.225311919502251
20037956900,KS,20037956900,0.219828,-0.007404283463750688,0.01474281719592556
26021020100,MI,26021020100,0.19534,-0.00809327373666896,0.016114679536573917
36043010501,NY,36043010501,0.216161,-0.06205463121975352,0.12355821987533322
42101019700,PA,42101019700,0.38665,0.032376761921019515,-0.06446601953240219
47157021334,TN,47157021334,0.180436,-0.5954596139867094,1.1856315711764394
53061053301,WA,53061053301,-0.302195,-0.3224535486809455,0.6420437231575893
39095007902,OH,39095007902,0.329742,0.16999822632786876,-0.33848687542194533
42091203402,PA,42091203402,-0.640158,-0.388047412599841,0.7726489801909058
55059000900,WI,55059000900,-0.038384,-0.37792095360278233,0.7524859847347531
09007680100,CT,09007680100,-0.229536,0.3081660252074985,-0.6135955488294789
06037204120,CA,06037204120,-0.088209,0.020801695790933855,-0.04141867338175131
34039038202,NJ,34039038202,-0.757107,-0.23157282717090288,0.4610892971937737
37119005911,NC,37119005911,-0.423768,-0.5440880888490318,1.0833446979241517
48029191409,TX,48029191409,-0.533922,-0.8705162484778602,1.733302348596326
04013217600,AZ,04013217600,-0.537119,-0.667469062608535,1.3290110274882316
01121010600,AL,01121010600,1.931387,0.9260619849907117,-1.8439005777742234
06047001002,CA,06047001002,-0.476784,-0.5195521383056639,1.0344906750656175
17019010603,IL,17019010603,-0.455104,-0.06794538062602445,0.1352874090762646
17119401901,IL,17119401901,0.032977,0.07467021561573459,-0.148677362798517
24025303501,MD,24025303501,0.091416,0.45124358509791884,-0.8984801457834487
25025981300,MA,25025981300,-1.555927,-0.8371075604474469,1.6667816403063989
48029140700,TX,48029140700,0.872899,0.5363047515221397,-1.067847138984604
02105000300,AK,02105000300,0.443072,0.7509680145679223,-1.4952674641596932
06037122420,CA,06037122420,-0.377446,-0.26843530420906614,0.5344869139953531
13057090602,GA,13057090602,-0.031269,0.1949500577309095,-0.38816896699495523
26131970200,MI,26131970200,0.849523,0.03970590078419156,-0.07905921480812231
36029004601,NY,36029004601,-0.702822,-0.8292587971231558,1.6511538103522099
37061090300,NC,37061090300,1.591343,1.058325655333472,-2.107253422525756
41041951300,OR,41041951300,0.279723,0.8233376579465999,-1.6393641114706143
48439113813,TX,48439113813,-0.632092,-0.36230242299872073,0.7213876154338014
06065043821,CA,06065043821,-0.593333,0.1220615212700733,-0.2430391412688712
21015070312,KY,21015070312,-0.119608,-0.1540507277476439,0.30673349139071854
55087012800,WI,55087012800,-0.328723,-0.25556269778528606,0.5088560093615706
04013421001,AZ,04013421001,0.337977,0.05584810329486728,-0.11120027773738402
13089023803,GA,13089023803,0.705066,0.32490123225177,-0.6469173549701477
17097861301,IL,17097861301,-0.328035,-0.6990390402017617,1.391870642576582
28127950100,MS,28127950100,0.738662,-0.5048353743100772,1.005187831331349
36023970700,NY,36023970700,-0.354496,-0.48093279712315573,0.9575949308564423
06037553801,CA,06037553801,-0.032116,0.07689469579093386,-0.15310656985676632
29205450300,MO,29205450300,1.094414,0.8163164779162593,-1.6253840991988313
30069000100,MT,30069000100,0.171091,0.32797636526671126,-0.6530403139457714
42125775300,PA,42125775300,0.860555,0.3545029278244217,-0.705857884280458
18029080700,IN,18029080700,0.340133,0.04444523789044785,-0.08849580390272858
24031702601,MD,24031702601,-1.176438,-0.8166104149020812,1.6259693630221723
27127750600,MN,27127750600,0.581561,0.10187531282716988,-0.20284597708093202
48097001100,TX,48097001100,0.360855,0.6306445770012792,-1.2556890561861285
06037237102,CA,06037237102,0.486493,0.5955036957909339,-1.185719343340286
26163562300,MI,26163562300,-0.294839,-0.15280686997842802,0.3042568212579421
39103415100,OH,39103415100,-0.305778,-0.4655217736721312,0.9269097332066097
48113019026,TX,48113019026,0.471043,0.7408325770012792,-1.4750865912936992
08069000503,CO,08069000503,-1.553478,-1.113920648388146,2.2179497273912405
15003008611,HI,15003008611,-1.089189,-0.601831686324499,1.1983191321126407
17119401701,IL,17119401701,0.360242,-0.010762040201761691,0.021428513930692058
36011041300,NY,36011041300,0.51419,0.23597436878024652,-0.4698532949046261
36101962900,NY,36101962900,-0.297251,0.18269602835598375,-0.3637697235202168
42019912101,PA,42019912101,-0.937456,-0.6853454125998409,1.3646049862206957
05039970300,AR,05039970300,1.099449,0.1622418024565384,-0.32304290440314654
17113001700,IL,17113001700,-0.294757,-0.513982206105164,1.0234002714326813
17119402400,IL,17119402400,1.014121,0.7948957938948361,-1.582732945946042
21111004400,KY,21111004400,0.409891,-0.23093555322678339,0.4598204082718575
25001013100,MA,25001013100,-0.375199,0.3436204395525531,-0.6841895437834438
26139021902,MI,26139021902,-0.455961,-0.6593942737366689,1.3129331535364268
37001021207,NC,37001021207,0.238982,0.11866191115096816,-0.2362701094282132
26049003200,MI,26049003200,1.652577,1.0364464704458347,-2.063689339009308
36059413100,NY,36059413100,-0.517392,-0.03744497164401622,0.07455743348522555
42095016800,PA,42095016800,0.063846,0.31595658740015903,-0.6291074933440536
42095017101,PA,42095017101,-0.522301,-0.270190412599841,0.5379815454868279
42101016702,PA,42101016702,1.175915,0.8216417619210196,-1.6359873789061696
45027960801,SC,45027960801,1.710802,0.6750150791574081,-1.3440360522704555
27141030200,MN,27141030200,-0.532877,-0.2544000275970929,0.5065409934484708
36071001300,NY,36071001300,0.024312,0.5042590283559838,-1.0040402573514482
41039000902,OR,41039000902,0.238506,0.43665525418835893,-0.8694330277407306
06037296902,CA,06037296902,-0.281021,-0.17201030420906616,0.34249316401579555
20173010700,KS,20173010700,0.17675,-0.05048228346375069,0.10051628633379833
29047022200,MO,29047022200,-0.109193,-0.04182511832549975,0.08327883132643413
36047044300,NY,36047044300,-0.952928,-1.0793647971231557,2.149144879394338
39113050302,OH,39113050302,0.495391,0.3356472263278688,-0.6683139191384477
17119403601,IL,17119403601,-0.30434,0.08281861937397555,-0.16490181282591865
27037060713,MN,27037060713,-0.51643,0.10751237616114817,-0.2140700468591302
36005018302,NY,36005018302,0.044939,-0.08149779712315575,0.16227189717135465
36081042700,NY,36081042700,-0.257816,-0.38425279712315574,0.7650934452663607
06089010602,CA,06089010602,-0.350215,0.3651795212700733,-0.7271162634625977
55051180100,WI,55051180100,0.673435,0.14021147673557444,-0.27917788134440685
13261950400,GA,13261950400,1.002337,0.276706828493529,-0.550956511770007
27123042201,MN,27123042201,-0.111556,-0.09399744931799137,0.18716020516540907
09001081200,CT,09001081200,-0.706068,-0.1683659747925016,0.33523686667748037
18085961600,IN,18085961600,0.44364,0.4934176416486888,-0.9824537550033839
27003051202,MN,27003051202,0.105754,0.12331255068200864,-0.24553009100319512
34025810004,NJ,34025810004,-0.792167,-0.26663282717090286,0.5308979658407355
39155930500,OH,39155930500,0.458695,-0.04651417743037217,0.09261531088484994
48141003801,TX,48141003801,1.158092,0.6697189174255419,-1.333490758504324
06037481901,CA,06037481901,-0.54738,0.16801452127007332,-0.33453708052539816
36005033600,NY,36005033600,0.17421,0.04777320287684425,-0.09512218168379068
48167724500,TX,48167724500,-0.062238,-0.39883224847786025,0.7941228830494487
06067007424,CA,06067007424,-0.126535,-0.017524304209066158,0.03489299332000162
17133600401,IL,17133600401,-0.233154,0.15400461937397555,-0.3066416840838371
37117970400,NC,37117970400,1.503537,0.7768330856718286,-1.546767925603581
39133601901,OH,39133601901,0.353856,-0.1513531774303722,0.30136234489166186
47037019112,TN,47037019112,-0.547338,-0.5650709544109722,1.1251241020678266
55085971001,WI,55085971001,0.503129,0.576289302214714,-1.1474611792098055
17043841312,IL,17043841312,-0.752323,-0.9715482061051639,1.934469104236894
23023970302,ME,23023970302,-0.241591,0.17261910812476572,-0.34370536569354926
42091207900,PA,42091207900,0.205469,0.457579587400159,-0.9110958869489785
48201440100,TX,48201440100,0.000661,-0.487712082574458,0.9710933019840272
21027960400,KY,21027960400,0.67015,0.29024186849411515,-0.5779064011745789
25017356601,MA,25017356601,-0.825164,-0.10634456044744689,0.21174478558706836
26099240900,MI,26099240900,0.12962,0.271652130021572,-0.5408920003399115
36029015002,NY,36029015002,-0.116948,0.01753362459774277,-0.03491155133268806
08035014130,CO,08035014130,-1.437808,-0.39186682290900654,0.7802538846033225
08109977700,CO,08109977700,-0.127758,-0.033666052146387154,0.06703315113914651
36027050204,NY,36027050204,-0.461885,-0.3274033754022572,0.6518994223432119
01089011014,AL,01089011014,-0.382837,-0.629999355433551,1.2544043425915647
26125140800,MI,26125140800,-0.835605,-0.693572869978428,1.3809868414959037
06037291210,CA,06037291210,-0.082039,0.02697169579093385,-0.05370388403639346
06073015501,CA,06073015501,-0.540488,0.17490652127007333,-0.348259879849838
34039038102,NJ,34039038102,-0.802452,-0.27691782717090296,0.551376635465208
36119013301,NY,36119013301,-0.254811,-0.38124779712315576,0.7591101295423412
08059011728,CO,08059011728,-0.57257,0.4733711770909934,-0.9425388376659275
45039960200,SC,45039960200,0.860706,-0.0233020867459941,0.046397251923384536
01017954300,AL,01017954300,0.791939,0.19931124080820795,-0.3968526060238161
08005007106,CO,08005007106,-1.345204,-0.6447282266672477,1.2837312932902782
17043846106,IL,17043846106,-0.871061,-0.4839023806260244,0.9635077280832319
26125145400,MI,26125145400,-0.178856,-0.03682386997842799,0.073320745511206
36047023600,NY,36047023600,0.223595,0.09715820287684424,-0.1934536449219597
42043021300,PA,42043021300,0.63558,0.28130676192101955,-0.5601155314059959
56037970602,WY,56037970602,-0.584815,-0.02014396389722517,0.040109050226404805
24039930500,MD,24039930500,0.978217,0.3861953558605383,-0.7689613128997093
26151970400,MI,26151970400,0.503071,-0.3067460992158084,0.6107683057303032
02198000300,AK,02198000300,-0.076154,0.23174201456792226,-0.4614261696107094
40131050101,OK,40131050101,0.224905,-0.5100165538233697,1.0155041816976886
41067031514,OR,41067031514,-0.784235,-0.2406203420534001,0.47910398540001164
42075003901,PA,42075003901,0.263977,-0.24207507217557822,0.4820005277009211
55075960600,WI,55075960600,0.621791,0.08856747673557441,-0.17634847793300654
32031002613,NV,32031002613,-0.690722,-0.31242844084526117,0.6220825300300551
36103134703,NY,36103134703,-0.351914,0.12803302835598374,-0.2549291287042193
37119003013,NC,37119003013,-0.682132,-0.4569866850907908,0.9099153472782796
49057210403,UT,49057210403,-0.438006,0.3851914093714853,-0.7669623349249921
55129950200,WI,55129950200,0.243479,0.3166393022147139,-0.6304668604937864
55121100200,WI,55121100200,-0.036721,0.036439302214713955,-0.07255502492964822
04005001500,AZ,04005001500,-0.332776,-0.20220764088763651,0.4026196862695053
42045407700,PA,42045407700,-0.136729,0.11538158740015902,-0.22973859106611982
01017953900,AL,01017953900,1.249626,0.6569982408082079,-1.308162364353023
06067007007,CA,06067007007,0.036568,0.14557869579093385,-0.2898646587714247
26065004403,MI,26065004403,-0.87577,-1.3401216954575674,2.6683431655676535
26125141600,MI,26125141600,0.6562,0.1918483045424325,-0.3819930040583024
54069000400,WV,54069000400,1.54671,0.44716339399036786,-0.8903559954969882
06067008129,CA,06067008129,-0.231556,0.4838385212700733,-0.963380576439775
28079040500,MS,28079040500,1.205814,0.5687004511690621,-1.1323508658025876
36119005200,NY,36119005200,-0.839824,-0.3598769716440163,0.7165582506323214
39049005500,OH,39049005500,1.743799,0.9776714008487294,-1.9466611200074126
49049010406,UT,49049010406,-0.752558,0.07063940937148538,-0.14065154370311206
01117030605,AL,01117030605,-0.390974,-0.983601759191792,1.9584691753562036
